time,hamiltonian,potential_energy,temperature,pressure
0.000e+00, -6.693e+02, -6.693e+02, 0.000e+00, 0.000e+00
2.000e-03, -6.693e+02, -6.693e+02, 2.541e-04, 0.000e+00
3.000e-03, -6.693e+02, -6.693e+02, 5.718e-04, 0.000e+00
4.000e-03, -6.693e+02, -6.693e+02, 1.017e-03, 0.000e+00
5.000e-03, -6.693e+02, -6.693e+02, 1.588e-03, 0.000e+00
6.000e-03, -6.693e+02, -6.693e+02, 2.287e-03, 0.000e+00
7.000e-03, -6.693e+02, -6.693e+02, 3.113e-03, 0.000e+00
8.000e-03, -6.693e+02, -6.693e+02, 4.065e-03, 0.000e+00
9.000e-03, -6.693e+02, -6.693e+02, 5.144e-03, 0.000e+00
1.000e-02, -6.693e+02, -6.693e+02, 6.351e-03, 0.000e+00
1.100e-02, -6.693e+02, -6.693e+02, 7.683e-03, 0.000e+00
1.200e-02, -6.693e+02, -6.693e+02, 9.143e-03, 0.000e+00
1.300e-02, -6.693e+02, -6.693e+02, 1.073e-02, 0.000e+00
1.400e-02, -6.693e+02, -6.693e+02, 1.244e-02, 0.000e+00
1.500e-02, -6.693e+02, -6.693e+02, 1.428e-02, 0.000e+00
1.600e-02, -6.693e+02, -6.693e+02, 1.624e-02, 0.000e+00
1.700e-02, -6.693e+02, -6.693e+02, 1.834e-02, 0.000e+00
1.800e-02, -6.693e+02, -6.693e+02, 2.055e-02, 0.000e+00
1.900e-02, -6.693e+02, -6.693e+02, 2.289e-02, 0.000e+00
2.000e-02, -6.693e+02, -6.693e+02, 2.536e-02, 0.000e+00
2.100e-02, -6.693e+02, -6.693e+02, 2.796e-02, 0.000e+00
2.200e-02, -6.693e+02, -6.693e+02, 3.068e-02, 0.000e+00
2.300e-02, -6.693e+02, -6.693e+02, 3.352e-02, 0.000e+00
2.400e-02, -6.693e+02, -6.694e+02, 3.649e-02, 0.000e+00
2.500e-02, -6.693e+02, -6.694e+02, 3.958e-02, 0.000e+00
2.600e-02, -6.693e+02, -6.694e+02, 4.280e-02, 0.000e+00
2.700e-02, -6.693e+02, -6.694e+02, 4.614e-02, 0.000e+00
2.800e-02, -6.693e+02, -6.694e+02, 4.961e-02, 0.000e+00
2.900e-02, -6.693e+02, -6.694e+02, 5.320e-02, 0.000e+00
3.000e-02, -6.693e+02, -6.694e+02, 5.692e-02, 0.000e+00
3.100e-02, -6.693e+02, -6.694e+02, 6.076e-02, 0.000e+00
3.200e-02, -6.693e+02, -6.694e+02, 6.472e-02, 0.000e+00
3.300e-02, -6.693e+02, -6.694e+02, 6.880e-02, 0.000e+00
3.400e-02, -6.693e+02, -6.694e+02, 7.301e-02, 0.000e+00
3.500e-02, -6.693e+02, -6.694e+02, 7.734e-02, 0.000e+00
3.600e-02, -6.693e+02, -6.694e+02, 8.179e-02, 0.000e+00
3.700e-02, -6.693e+02, -6.694e+02, 8.637e-02, 0.000e+00
3.800e-02, -6.693e+02, -6.694e+02, 9.106e-02, 0.000e+00
3.900e-02, -6.693e+02, -6.694e+02, 9.588e-02, 0.000e+00
4.000e-02, -6.693e+02, -6.695e+02, 1.008e-01, 0.000e+00
4.100e-02, -6.693e+02, -6.695e+02, 1.059e-01, 0.000e+00
4.200e-02, -6.693e+02, -6.695e+02, 1.111e-01, 0.000e+00
4.300e-02, -6.693e+02, -6.695e+02, 1.164e-01, 0.000e+00
4.400e-02, -6.693e+02, -6.695e+02, 1.218e-01, 0.000e+00
4.500e-02, -6.693e+02, -6.695e+02, 1.273e-01, 0.000e+00
4.600e-02, -6.693e+02, -6.695e+02, 1.330e-01, 0.000e+00
4.700e-02, -6.693e+02, -6.695e+02, 1.388e-01, 0.000e+00
4.800e-02, -6.693e+02, -6.695e+02, 1.446e-01, 0.000e+00
4.900e-02, -6.693e+02, -6.695e+02, 1.507e-01, 0.000e+00
5.000e-02, -6.693e+02, -6.695e+02, 1.568e-01, 0.000e+00
5.100e-02, -6.693e+02, -6.695e+02, 1.630e-01, 0.000e+00
5.200e-02, -6.693e+02, -6.696e+02, 1.694e-01, 0.000e+00
5.300e-02, -6.693e+02, -6.696e+02, 1.759e-01, 0.000e+00
5.400e-02, -6.693e+02, -6.696e+02, 1.825e-01, 0.000e+00
5.500e-02, -6.693e+02, -6.696e+02, 1.892e-01, 0.000e+00
5.600e-02, -6.693e+02, -6.696e+02, 1.960e-01, 0.000e+00
5.700e-02, -6.693e+02, -6.696e+02, 2.030e-01, 0.000e+00
5.800e-02, -6.693e+02, -6.696e+02, 2.100e-01, 0.000e+00
5.900e-02, -6.693e+02, -6.696e+02, 2.172e-01, 0.000e+00
6.000e-02, -6.693e+02, -6.696e+02, 2.245e-01, 0.000e+00
6.100e-02, -6.693e+02, -6.697e+02, 2.319e-01, 0.000e+00
6.200e-02, -6.693e+02, -6.697e+02, 2.394e-01, 0.000e+00
6.300e-02, -6.693e+02, -6.697e+02, 2.470e-01, 0.000e+00
6.400e-02, -6.693e+02, -6.697e+02, 2.548e-01, 0.000e+00
6.500e-02, -6.693e+02, -6.697e+02, 2.626e-01, 0.000e+00
6.600e-02, -6.693e+02, -6.697e+02, 2.706e-01, 0.000e+00
6.700e-02, -6.693e+02, -6.697e+02, 2.786e-01, 0.000e+00
6.800e-02, -6.693e+02, -6.697e+02, 2.868e-01, 0.000e+00
6.900e-02, -6.693e+02, -6.698e+02, 2.951e-01, 0.000e+00
7.000e-02, -6.693e+02, -6.698e+02, 3.035e-01, 0.000e+00
7.100e-02, -6.693e+02, -6.698e+02, 3.120e-01, 0.000e+00
7.200e-02, -6.693e+02, -6.698e+02, 3.206e-01, 0.000e+00
7.300e-02, -6.693e+02, -6.698e+02, 3.293e-01, 0.000e+00
7.400e-02, -6.693e+02, -6.698e+02, 3.382e-01, 0.000e+00
7.500e-02, -6.693e+02, -6.698e+02, 3.471e-01, 0.000e+00
7.600e-02, -6.693e+02, -6.698e+02, 3.561e-01, 0.000e+00
7.700e-02, -6.693e+02, -6.699e+02, 3.653e-01, 0.000e+00
7.800e-02, -6.693e+02, -6.699e+02, 3.745e-01, 0.000e+00
7.900e-02, -6.693e+02, -6.699e+02, 3.839e-01, 0.000e+00
8.000e-02, -6.693e+02, -6.699e+02, 3.933e-01, 0.000e+00
8.100e-02, -6.693e+02, -6.699e+02, 4.029e-01, 0.000e+00
8.200e-02, -6.693e+02, -6.699e+02, 4.125e-01, 0.000e+00
8.300e-02, -6.693e+02, -6.700e+02, 4.223e-01, 0.000e+00
8.400e-02, -6.693e+02, -6.700e+02, 4.321e-01, 0.000e+00
8.500e-02, -6.693e+02, -6.700e+02, 4.421e-01, 0.000e+00
8.600e-02, -6.693e+02, -6.700e+02, 4.521e-01, 0.000e+00
8.700e-02, -6.693e+02, -6.700e+02, 4.623e-01, 0.000e+00
8.800e-02, -6.693e+02, -6.700e+02, 4.726e-01, 0.000e+00
8.900e-02, -6.693e+02, -6.700e+02, 4.829e-01, 0.000e+00
9.000e-02, -6.693e+02, -6.701e+02, 4.934e-01, 0.000e+00
9.100e-02, -6.693e+02, -6.701e+02, 5.039e-01, 0.000e+00
9.200e-02, -6.693e+02, -6.701e+02, 5.145e-01, 0.000e+00
9.300e-02, -6.693e+02, -6.701e+02, 5.253e-01, 0.000e+00
9.400e-02, -6.693e+02, -6.701e+02, 5.361e-01, 0.000e+00
9.500e-02, -6.693e+02, -6.701e+02, 5.470e-01, 0.000e+00
9.600e-02, -6.693e+02, -6.702e+02, 5.580e-01, 0.000e+00
9.700e-02, -6.693e+02, -6.702e+02, 5.692e-01, 0.000e+00
9.800e-02, -6.693e+02, -6.702e+02, 5.804e-01, 0.000e+00
9.900e-02, -6.693e+02, -6.702e+02, 5.916e-01, 0.000e+00
1.000e-01, -6.693e+02, -6.702e+02, 6.030e-01, 0.000e+00
1.010e-01, -6.693e+02, -6.703e+02, 6.145e-01, 0.000e+00
1.020e-01, -6.693e+02, -6.703e+02, 6.261e-01, 0.000e+00
1.030e-01, -6.693e+02, -6.703e+02, 6.377e-01, 0.000e+00
1.040e-01, -6.693e+02, -6.703e+02, 6.494e-01, 0.000e+00
1.050e-01, -6.693e+02, -6.703e+02, 6.613e-01, 0.000e+00
1.060e-01, -6.693e+02, -6.703e+02, 6.732e-01, 0.000e+00
1.070e-01, -6.693e+02, -6.704e+02, 6.852e-01, 0.000e+00
1.080e-01, -6.693e+02, -6.704e+02, 6.972e-01, 0.000e+00
1.090e-01, -6.693e+02, -6.704e+02, 7.094e-01, 0.000e+00
1.100e-01, -6.693e+02, -6.704e+02, 7.216e-01, 0.000e+00
1.110e-01, -6.693e+02, -6.704e+02, 7.339e-01, 0.000e+00
1.120e-01, -6.693e+02, -6.705e+02, 7.464e-01, 0.000e+00
1.130e-01, -6.693e+02, -6.705e+02, 7.588e-01, 0.000e+00
1.140e-01, -6.693e+02, -6.705e+02, 7.714e-01, 0.000e+00
1.150e-01, -6.693e+02, -6.705e+02, 7.840e-01, 0.000e+00
1.160e-01, -6.693e+02, -6.705e+02, 7.968e-01, 0.000e+00
1.170e-01, -6.693e+02, -6.706e+02, 8.096e-01, 0.000e+00
1.180e-01, -6.693e+02, -6.706e+02, 8.224e-01, 0.000e+00
1.190e-01, -6.693e+02, -6.706e+02, 8.354e-01, 0.000e+00
1.200e-01, -6.693e+02, -6.706e+02, 8.484e-01, 0.000e+00
1.210e-01, -6.693e+02, -6.706e+02, 8.615e-01, 0.000e+00
1.220e-01, -6.693e+02, -6.707e+02, 8.747e-01, 0.000e+00
1.230e-01, -6.693e+02, -6.707e+02, 8.879e-01, 0.000e+00
1.240e-01, -6.693e+02, -6.707e+02, 9.012e-01, 0.000e+00
1.250e-01, -6.693e+02, -6.707e+02, 9.146e-01, 0.000e+00
1.260e-01, -6.693e+02, -6.707e+02, 9.281e-01, 0.000e+00
1.270e-01, -6.693e+02, -6.708e+02, 9.416e-01, 0.000e+00
1.280e-01, -6.693e+02, -6.708e+02, 9.552e-01, 0.000e+00
1.290e-01, -6.693e+02, -6.708e+02, 9.689e-01, 0.000e+00
1.300e-01, -6.693e+02, -6.708e+02, 9.826e-01, 0.000e+00
1.310e-01, -6.693e+02, -6.708e+02, 9.964e-01, 0.000e+00
1.320e-01, -6.693e+02, -6.709e+02, 1.010e+00, 0.000e+00
1.330e-01, -6.693e+02, -6.709e+02, 1.024e+00, 0.000e+00
1.340e-01, -6.693e+02, -6.709e+02, 1.038e+00, 0.000e+00
1.350e-01, -6.693e+02, -6.709e+02, 1.052e+00, 0.000e+00
1.360e-01, -6.693e+02, -6.710e+02, 1.066e+00, 0.000e+00
1.370e-01, -6.693e+02, -6.710e+02, 1.080e+00, 0.000e+00
1.380e-01, -6.693e+02, -6.710e+02, 1.095e+00, 0.000e+00
1.390e-01, -6.693e+02, -6.710e+02, 1.109e+00, 0.000e+00
1.400e-01, -6.693e+02, -6.710e+02, 1.123e+00, 0.000e+00
1.410e-01, -6.693e+02, -6.711e+02, 1.138e+00, 0.000e+00
1.420e-01, -6.693e+02, -6.711e+02, 1.152e+00, 0.000e+00
1.430e-01, -6.693e+02, -6.711e+02, 1.167e+00, 0.000e+00
1.440e-01, -6.693e+02, -6.711e+02, 1.181e+00, 0.000e+00
1.450e-01, -6.693e+02, -6.712e+02, 1.196e+00, 0.000e+00
1.460e-01, -6.693e+02, -6.712e+02, 1.210e+00, 0.000e+00
1.470e-01, -6.693e+02, -6.712e+02, 1.225e+00, 0.000e+00
1.480e-01, -6.693e+02, -6.712e+02, 1.240e+00, 0.000e+00
1.490e-01, -6.693e+02, -6.712e+02, 1.255e+00, 0.000e+00
1.500e-01, -6.693e+02, -6.713e+02, 1.270e+00, 0.000e+00
1.510e-01, -6.693e+02, -6.713e+02, 1.285e+00, 0.000e+00
1.520e-01, -6.693e+02, -6.713e+02, 1.300e+00, 0.000e+00
1.530e-01, -6.693e+02, -6.713e+02, 1.315e+00, 0.000e+00
1.540e-01, -6.693e+02, -6.714e+02, 1.330e+00, 0.000e+00
1.550e-01, -6.693e+02, -6.714e+02, 1.345e+00, 0.000e+00
1.560e-01, -6.693e+02, -6.714e+02, 1.360e+00, 0.000e+00
1.570e-01, -6.693e+02, -6.714e+02, 1.375e+00, 0.000e+00
1.580e-01, -6.693e+02, -6.715e+02, 1.390e+00, 0.000e+00
1.590e-01, -6.693e+02, -6.715e+02, 1.405e+00, 0.000e+00
1.600e-01, -6.693e+02, -6.715e+02, 1.421e+00, 0.000e+00
1.610e-01, -6.693e+02, -6.715e+02, 1.436e+00, 0.000e+00
1.620e-01, -6.693e+02, -6.716e+02, 1.451e+00, 0.000e+00
1.630e-01, -6.693e+02, -6.716e+02, 1.467e+00, 0.000e+00
1.640e-01, -6.693e+02, -6.716e+02, 1.482e+00, 0.000e+00
1.650e-01, -6.693e+02, -6.716e+02, 1.498e+00, 0.000e+00
1.660e-01, -6.693e+02, -6.717e+02, 1.513e+00, 0.000e+00
1.670e-01, -6.693e+02, -6.717e+02, 1.529e+00, 0.000e+00
1.680e-01, -6.693e+02, -6.717e+02, 1.544e+00, 0.000e+00
1.690e-01, -6.693e+02, -6.717e+02, 1.560e+00, 0.000e+00
1.700e-01, -6.693e+02, -6.717e+02, 1.576e+00, 0.000e+00
1.710e-01, -6.693e+02, -6.718e+02, 1.591e+00, 0.000e+00
1.720e-01, -6.693e+02, -6.718e+02, 1.607e+00, 0.000e+00
1.730e-01, -6.693e+02, -6.718e+02, 1.623e+00, 0.000e+00
1.740e-01, -6.693e+02, -6.718e+02, 1.638e+00, 0.000e+00
1.750e-01, -6.693e+02, -6.719e+02, 1.654e+00, 0.000e+00
1.760e-01, -6.693e+02, -6.719e+02, 1.670e+00, 0.000e+00
1.770e-01, -6.693e+02, -6.719e+02, 1.686e+00, 0.000e+00
1.780e-01, -6.693e+02, -6.719e+02, 1.702e+00, 0.000e+00
1.790e-01, -6.693e+02, -6.720e+02, 1.717e+00, 0.000e+00
1.800e-01, -6.693e+02, -6.720e+02, 1.733e+00, 0.000e+00
1.810e-01, -6.693e+02, -6.720e+02, 1.749e+00, 0.000e+00
1.820e-01, -6.693e+02, -6.720e+02, 1.765e+00, 0.000e+00
1.830e-01, -6.693e+02, -6.721e+02, 1.781e+00, 0.000e+00
1.840e-01, -6.693e+02, -6.721e+02, 1.797e+00, 0.000e+00
1.850e-01, -6.693e+02, -6.721e+02, 1.813e+00, 0.000e+00
1.860e-01, -6.693e+02, -6.721e+02, 1.829e+00, 0.000e+00
1.870e-01, -6.693e+02, -6.722e+02, 1.845e+00, 0.000e+00
1.880e-01, -6.693e+02, -6.722e+02, 1.861e+00, 0.000e+00
1.890e-01, -6.693e+02, -6.722e+02, 1.877e+00, 0.000e+00
1.900e-01, -6.693e+02, -6.722e+02, 1.893e+00, 0.000e+00
1.910e-01, -6.693e+02, -6.723e+02, 1.909e+00, 0.000e+00
1.920e-01, -6.693e+02, -6.723e+02, 1.925e+00, 0.000e+00
1.930e-01, -6.693e+02, -6.723e+02, 1.941e+00, 0.000e+00
1.940e-01, -6.693e+02, -6.723e+02, 1.957e+00, 0.000e+00
1.950e-01, -6.693e+02, -6.724e+02, 1.973e+00, 0.000e+00
1.960e-01, -6.693e+02, -6.724e+02, 1.989e+00, 0.000e+00
1.970e-01, -6.693e+02, -6.724e+02, 2.005e+00, 0.000e+00
1.980e-01, -6.693e+02, -6.724e+02, 2.021e+00, 0.000e+00
1.990e-01, -6.693e+02, -6.725e+02, 2.037e+00, 0.000e+00
2.000e-01, -6.693e+02, -6.725e+02, 2.053e+00, 0.000e+00
2.010e-01, -6.693e+02, -6.725e+02, 2.069e+00, 0.000e+00
2.020e-01, -6.693e+02, -6.725e+02, 2.085e+00, 0.000e+00
2.030e-01, -6.693e+02, -6.726e+02, 2.101e+00, 0.000e+00
2.040e-01, -6.693e+02, -6.726e+02, 2.117e+00, 0.000e+00
2.050e-01, -6.693e+02, -6.726e+02, 2.133e+00, 0.000e+00
2.060e-01, -6.693e+02, -6.726e+02, 2.149e+00, 0.000e+00
2.070e-01, -6.693e+02, -6.727e+02, 2.165e+00, 0.000e+00
2.080e-01, -6.693e+02, -6.727e+02, 2.181e+00, 0.000e+00
2.090e-01, -6.693e+02, -6.727e+02, 2.197e+00, 0.000e+00
2.100e-01, -6.693e+02, -6.727e+02, 2.213e+00, 0.000e+00
2.110e-01, -6.693e+02, -6.728e+02, 2.229e+00, 0.000e+00
2.120e-01, -6.693e+02, -6.728e+02, 2.245e+00, 0.000e+00
2.130e-01, -6.693e+02, -6.728e+02, 2.261e+00, 0.000e+00
2.140e-01, -6.693e+02, -6.728e+02, 2.277e+00, 0.000e+00
2.150e-01, -6.693e+02, -6.729e+02, 2.293e+00, 0.000e+00
2.160e-01, -6.693e+02, -6.729e+02, 2.309e+00, 0.000e+00
2.170e-01, -6.693e+02, -6.729e+02, 2.325e+00, 0.000e+00
2.180e-01, -6.693e+02, -6.729e+02, 2.341e+00, 0.000e+00
2.190e-01, -6.693e+02, -6.730e+02, 2.357e+00, 0.000e+00
2.200e-01, -6.693e+02, -6.730e+02, 2.372e+00, 0.000e+00
2.210e-01, -6.693e+02, -6.730e+02, 2.388e+00, 0.000e+00
2.220e-01, -6.693e+02, -6.730e+02, 2.404e+00, 0.000e+00
2.230e-01, -6.693e+02, -6.731e+02, 2.420e+00, 0.000e+00
2.240e-01, -6.693e+02, -6.731e+02, 2.435e+00, 0.000e+00
2.250e-01, -6.693e+02, -6.731e+02, 2.451e+00, 0.000e+00
2.260e-01, -6.693e+02, -6.731e+02, 2.467e+00, 0.000e+00
2.270e-01, -6.693e+02, -6.732e+02, 2.483e+00, 0.000e+00
2.280e-01, -6.693e+02, -6.732e+02, 2.498e+00, 0.000e+00
2.290e-01, -6.693e+02, -6.732e+02, 2.514e+00, 0.000e+00
2.300e-01, -6.693e+02, -6.732e+02, 2.529e+00, 0.000e+00
2.310e-01, -6.693e+02, -6.733e+02, 2.545e+00, 0.000e+00
2.320e-01, -6.693e+02, -6.733e+02, 2.560e+00, 0.000e+00
2.330e-01, -6.693e+02, -6.733e+02, 2.576e+00, 0.000e+00
2.340e-01, -6.693e+02, -6.733e+02, 2.591e+00, 0.000e+00
2.350e-01, -6.693e+02, -6.734e+02, 2.607e+00, 0.000e+00
2.360e-01, -6.693e+02, -6.734e+02, 2.622e+00, 0.000e+00
2.370e-01, -6.693e+02, -6.734e+02, 2.637e+00, 0.000e+00
2.380e-01, -6.693e+02, -6.734e+02, 2.653e+00, 0.000e+00
2.390e-01, -6.693e+02, -6.735e+02, 2.668e+00, 0.000e+00
2.400e-01, -6.693e+02, -6.735e+02, 2.683e+00, 0.000e+00
2.410e-01, -6.693e+02, -6.735e+02, 2.698e+00, 0.000e+00
2.420e-01, -6.693e+02, -6.735e+02, 2.713e+00, 0.000e+00
2.430e-01, -6.693e+02, -6.735e+02, 2.728e+00, 0.000e+00
2.440e-01, -6.693e+02, -6.736e+02, 2.744e+00, 0.000e+00
2.450e-01, -6.693e+02, -6.736e+02, 2.759e+00, 0.000e+00
2.460e-01, -6.693e+02, -6.736e+02, 2.773e+00, 0.000e+00
2.470e-01, -6.693e+02, -6.736e+02, 2.788e+00, 0.000e+00
2.480e-01, -6.693e+02, -6.737e+02, 2.803e+00, 0.000e+00
2.490e-01, -6.693e+02, -6.737e+02, 2.818e+00, 0.000e+00
2.500e-01, -6.693e+02, -6.737e+02, 2.833e+00, 0.000e+00
2.510e-01, -6.693e+02, -6.737e+02, 2.848e+00, 0.000e+00
2.520e-01, -6.693e+02, -6.738e+02, 2.862e+00, 0.000e+00
2.530e-01, -6.693e+02, -6.738e+02, 2.877e+00, 0.000e+00
2.540e-01, -6.693e+02, -6.738e+02, 2.891e+00, 0.000e+00
2.550e-01, -6.693e+02, -6.738e+02, 2.906e+00, 0.000e+00
2.560e-01, -6.693e+02, -6.738e+02, 2.920e+00, 0.000e+00
2.570e-01, -6.693e+02, -6.739e+02, 2.935e+00, 0.000e+00
2.580e-01, -6.693e+02, -6.739e+02, 2.949e+00, 0.000e+00
2.590e-01, -6.693e+02, -6.739e+02, 2.963e+00, 0.000e+00
2.600e-01, -6.693e+02, -6.739e+02, 2.978e+00, 0.000e+00
2.610e-01, -6.693e+02, -6.740e+02, 2.992e+00, 0.000e+00
2.620e-01, -6.693e+02, -6.740e+02, 3.006e+00, 0.000e+00
2.630e-01, -6.693e+02, -6.740e+02, 3.020e+00, 0.000e+00
2.640e-01, -6.693e+02, -6.740e+02, 3.034e+00, 0.000e+00
2.650e-01, -6.693e+02, -6.740e+02, 3.048e+00, 0.000e+00
2.660e-01, -6.693e+02, -6.741e+02, 3.062e+00, 0.000e+00
2.670e-01, -6.693e+02, -6.741e+02, 3.076e+00, 0.000e+00
2.680e-01, -6.693e+02, -6.741e+02, 3.089e+00, 0.000e+00
2.690e-01, -6.693e+02, -6.741e+02, 3.103e+00, 0.000e+00
2.700e-01, -6.693e+02, -6.741e+02, 3.117e+00, 0.000e+00
2.710e-01, -6.693e+02, -6.742e+02, 3.130e+00, 0.000e+00
2.720e-01, -6.693e+02, -6.742e+02, 3.144e+00, 0.000e+00
2.730e-01, -6.693e+02, -6.742e+02, 3.157e+00, 0.000e+00
2.740e-01, -6.693e+02, -6.742e+02, 3.171e+00, 0.000e+00
2.750e-01, -6.693e+02, -6.743e+02, 3.184e+00, 0.000e+00
2.760e-01, -6.693e+02, -6.743e+02, 3.197e+00, 0.000e+00
2.770e-01, -6.693e+02, -6.743e+02, 3.210e+00, 0.000e+00
2.780e-01, -6.693e+02, -6.743e+02, 3.223e+00, 0.000e+00
2.790e-01, -6.693e+02, -6.743e+02, 3.236e+00, 0.000e+00
2.800e-01, -6.693e+02, -6.744e+02, 3.249e+00, 0.000e+00
2.810e-01, -6.693e+02, -6.744e+02, 3.262e+00, 0.000e+00
2.820e-01, -6.693e+02, -6.744e+02, 3.275e+00, 0.000e+00
2.830e-01, -6.693e+02, -6.744e+02, 3.288e+00, 0.000e+00
2.840e-01, -6.693e+02, -6.744e+02, 3.300e+00, 0.000e+00
2.850e-01, -6.693e+02, -6.745e+02, 3.313e+00, 0.000e+00
2.860e-01, -6.693e+02, -6.745e+02, 3.325e+00, 0.000e+00
2.870e-01, -6.693e+02, -6.745e+02, 3.338e+00, 0.000e+00
2.880e-01, -6.693e+02, -6.745e+02, 3.350e+00, 0.000e+00
2.890e-01, -6.693e+02, -6.745e+02, 3.362e+00, 0.000e+00
2.900e-01, -6.693e+02, -6.746e+02, 3.374e+00, 0.000e+00
2.910e-01, -6.693e+02, -6.746e+02, 3.386e+00, 0.000e+00
2.920e-01, -6.693e+02, -6.746e+02, 3.398e+00, 0.000e+00
2.930e-01, -6.693e+02, -6.746e+02, 3.410e+00, 0.000e+00
2.940e-01, -6.693e+02, -6.746e+02, 3.422e+00, 0.000e+00
2.950e-01, -6.693e+02, -6.746e+02, 3.434e+00, 0.000e+00
2.960e-01, -6.693e+02, -6.747e+02, 3.446e+00, 0.000e+00
2.970e-01, -6.693e+02, -6.747e+02, 3.457e+00, 0.000e+00
2.980e-01, -6.693e+02, -6.747e+02, 3.469e+00, 0.000e+00
2.990e-01, -6.693e+02, -6.747e+02, 3.480e+00, 0.000e+00
3.000e-01, -6.693e+02, -6.747e+02, 3.491e+00, 0.000e+00
3.010e-01, -6.693e+02, -6.748e+02, 3.503e+00, 0.000e+00
3.020e-01, -6.693e+02, -6.748e+02, 3.514e+00, 0.000e+00
3.030e-01, -6.693e+02, -6.748e+02, 3.525e+00, 0.000e+00
3.040e-01, -6.693e+02, -6.748e+02, 3.536e+00, 0.000e+00
3.050e-01, -6.693e+02, -6.748e+02, 3.547e+00, 0.000e+00
3.060e-01, -6.693e+02, -6.748e+02, 3.558e+00, 0.000e+00
3.070e-01, -6.693e+02, -6.749e+02, 3.568e+00, 0.000e+00
3.080e-01, -6.693e+02, -6.749e+02, 3.579e+00, 0.000e+00
3.090e-01, -6.693e+02, -6.749e+02, 3.589e+00, 0.000e+00
3.100e-01, -6.693e+02, -6.749e+02, 3.600e+00, 0.000e+00
3.110e-01, -6.693e+02, -6.749e+02, 3.610e+00, 0.000e+00
3.120e-01, -6.693e+02, -6.749e+02, 3.620e+00, 0.000e+00
3.130e-01, -6.693e+02, -6.750e+02, 3.631e+00, 0.000e+00
3.140e-01, -6.693e+02, -6.750e+02, 3.641e+00, 0.000e+00
3.150e-01, -6.693e+02, -6.750e+02, 3.651e+00, 0.000e+00
3.160e-01, -6.693e+02, -6.750e+02, 3.660e+00, 0.000e+00
3.170e-01, -6.693e+02, -6.750e+02, 3.670e+00, 0.000e+00
3.180e-01, -6.693e+02, -6.750e+02, 3.680e+00, 0.000e+00
3.190e-01, -6.693e+02, -6.750e+02, 3.689e+00, 0.000e+00
3.200e-01, -6.693e+02, -6.751e+02, 3.699e+00, 0.000e+00
3.210e-01, -6.693e+02, -6.751e+02, 3.708e+00, 0.000e+00
3.220e-01, -6.693e+02, -6.751e+02, 3.718e+00, 0.000e+00
3.230e-01, -6.693e+02, -6.751e+02, 3.727e+00, 0.000e+00
3.240e-01, -6.693e+02, -6.751e+02, 3.736e+00, 0.000e+00
3.250e-01, -6.693e+02, -6.751e+02, 3.745e+00, 0.000e+00
3.260e-01, -6.693e+02, -6.751e+02, 3.754e+00, 0.000e+00
3.270e-01, -6.693e+02, -6.752e+02, 3.763e+00, 0.000e+00
3.280e-01, -6.693e+02, -6.752e+02, 3.771e+00, 0.000e+00
3.290e-01, -6.693e+02, -6.752e+02, 3.780e+00, 0.000e+00
3.300e-01, -6.693e+02, -6.752e+02, 3.788e+00, 0.000e+00
